iteration,beta_perm
103,-0.16206280601854325
104,0.12157294439620744
105,0.11915262697360668
106,-0.08193152294089462
107,0.11415383164988693
108,-0.06160073902461438
109,-0.018294375591788814
110,0.11696604936456959
111,-0.09008823744906055
112,-0.183334615574105
113,0.02227383718444348
114,-0.06965031973193214
115,0.17398542035567974
116,-0.02008631771878519
117,-0.009874235733987491
118,0.006385412420325198
119,-0.04459409431606731
120,-0.012350904034117649
121,0.03445010915562677
122,-0.0459488664536751
123,-0.004947226565034046
124,0.005324980920591027
125,-0.08026135561069522
126,0.05913680272649052
127,0.08338889916155773
128,-0.05719904258829814
129,-0.04715482007039967
130,0.06859292887204166
131,-0.04720342051599605
132,-0.06943309672821765
133,0.09751098008274314
134,-0.06068246962108359
135,0.06596612846675934
136,0.10344648697465775
137,-0.08124480699799547
138,-0.011405929228039763
139,-0.015341900891107013
140,0.0005928835622538431
141,-0.009749018675124455
142,0.043591331107392356
143,0.016833840709928244
144,0.0361427351288236
145,0.014667610865972486
146,0.04774564955650468
147,-0.03165944655144848
148,0.007509743421349746
149,-0.1156327080246754
150,0.05206683506583995
151,-0.01763195492999653
152,0.039586595588329554
153,0.016263914885772196
154,-0.07195367226442326
155,-0.01257365528308077
156,-0.16025693921806994
157,0.029270306722596034
158,0.08505155640548898
159,0.029085541048422536
160,-0.006166098491137917
161,-0.0199104074035982
162,0.04628093899634328
163,0.058641838131656715
164,0.05008884207630285
165,0.04714165947611157
166,-0.042087001206364966
167,-0.0838161418162795
168,-0.046878518189541696
169,0.08304996327141206
170,-0.040310545471596515
171,0.10052347672320017
172,0.10753251372663727
173,0.06081666840866522
174,0.01972090644649041
175,0.000967327380047095
176,-0.03359782216566776
177,-0.10936712476184743
178,-0.009031000250976251
179,-0.11490599013759242
180,-0.05558163052610321
181,-0.006706358036643129
182,-0.003597206099531125
183,-0.06515303590432653
184,0.11773702841191155
185,0.14663408291113353
186,0.13225341983954395
187,-0.04394756876216724
188,-0.006488519594679276
189,0.02253392194838877
190,0.02649947461708968
191,0.09796999807669925
192,-0.16075847294442308
193,0.055203190288976856
194,0.1260473772130088
195,-0.05531884431028311
196,-0.14546793907595276
197,-0.09103564907525083
198,-0.07844380219185743
199,-0.03513675444223391
200,-0.04566391515944418
201,-0.014677493524007906
202,0.07997961590320102
203,0.05732503344203657
204,0.01796136712247301
205,0.0039279081259133986
206,-0.08252667194092578
207,-0.05952461638440473
208,0.09113096719432748
209,-0.03780007864643345
210,0.09900627748664742
211,-0.05892934037580458
212,0.14633313083810962
213,-0.12339385497123581
214,-0.12831131203741172
215,-0.07071982287679784
216,0.004340297024696821
217,0.017685515186078526
218,-0.009428635400866414
219,0.025115543666362428
220,-0.09708552871931822
221,0.03757411426823776
222,-0.046798748289037184
223,0.022057728467049398
224,0.09224227700158244
225,-0.028723291933392736
226,0.052083258910525315
227,-0.01079916875114384
228,-0.06337747038203212
229,0.10680638992879199
230,-0.05133815433562999
231,-0.056225368433304196
232,-0.01580521767091725
233,0.07618827939599554
234,-0.04887056385913374
235,0.1084252152607556
236,-0.02969919523558484
237,0.17413045729309323
238,0.1092933794664172
239,0.008247101349456831
240,0.08563584102640509
241,0.02943239435541592
242,-0.05523304434235346
243,-0.1052749294847048
244,0.06886259441356837
245,0.0144545243156525
246,0.06563858796472763
247,0.0568235398028403
248,-0.07289248499304216
249,-0.09834340969428473
250,0.02861733087425994
251,0.13938318906329644
252,0.023152180183516557
253,0.1483107313235255
254,-0.08811353942391184
255,0.060099625931962594
256,-0.08085325270473648
257,-0.14271905969322327
258,0.07320713923316506
259,-0.038456274391636625
260,0.12341129809916179
261,-0.08434416201608758
262,0.020046689924426347
263,0.10418603716984784
264,0.030082184870847878
265,-0.11166240264121993
266,-0.13807426841178627
267,-0.05696702850615587
268,0.06330009798946223
269,0.07442881727052039
270,-0.019475479313166344
271,-0.03404931274101147
272,-0.01132382160797768
273,-0.01014666863291569
274,0.027071865093955844
275,-0.009557491623662512
276,-0.026363205105350868
277,0.012222571864092951
278,-0.09669808990659223
279,-0.040500796797861144
280,-0.038080871391659776
281,-0.06741155797310344
282,0.08141518880565438
283,0.11268967248827572
284,0.0023450419895788
285,0.048234798068142654
286,0.08218860462332742
287,0.03669035426897707
288,0.022548013130150757
289,-0.1793305271842151
290,0.05445026251917928
291,0.10489500758454393
292,0.17356863879453802
293,-0.07135949813198261
294,0.15522838643196166
295,0.0803262122522328
296,-0.11387534055985427
297,0.0007572408281244503
298,-0.01415445391209752
299,0.0074817090857590696
300,0.0344387481594412
301,0.04340671757387654
302,0.07469403086217022
303,0.06065502980353582
304,-0.026019575907866632
305,-0.01853812708976646
306,-0.008328918309042754
307,0.11008038307900175
308,-0.03478464344024529
309,0.060104221344604775
310,0.06619451946620286
311,-0.013979160101235455
312,0.03858032077786533
313,0.03986682705989039
314,0.10785683658347833
315,0.006880367895713335
316,0.07902211157714334
317,-0.08045202473676188
318,0.045651595790385774
319,-0.020564464277241734
320,-0.11396986449068441
321,0.10683035444082886
322,-0.11187611245468959
323,-0.013815425852232277
324,0.08321013975683364
325,-0.06728585001233184
326,0.023771923219298746
327,-0.08975913681312359
328,0.103588179833282
329,-0.10741119108014496
330,-0.0096382679972227
331,0.09851746368764458
332,0.027530124888900942
333,0.002251811813148513
334,-0.06644778134600157
335,0.069555078061344
336,-0.11610362096658361
337,0.01021274996869126
338,0.06535193422055374
339,-0.013112778912054646
340,0.012533737811881385
341,0.02420352766166295
342,-0.03679003770946698
343,0.09477377083649197
344,-0.06988427458111224
345,0.14983374766647614
346,-0.1191631586771291
347,0.042365725004226196
348,0.028686359349736346
349,0.025088610483129714
350,0.10643074659926566
351,0.05272506951840797
352,-0.05754905553905934
353,-0.08611594127863986
354,0.11282526452587904
355,0.0032149008825271275
356,-0.034035738292947953
357,-0.017024054333196703
358,-0.017571419375729952
359,-0.018986346573625967
360,-0.019444809899592713
361,-0.07360490711056969
362,0.06589764483505339
363,0.07305535918600672
364,0.033063780172321755
365,-0.06946670605216088
366,-0.037757845153714914
367,-0.038409359641773694
368,0.06123695644370947
369,0.04177926564711584
370,-0.06952763433046993
371,-0.0033610612572530507
372,-0.13456337367903662
373,0.016440635537860737
374,-0.003999182655400668
375,0.12311573035581591
376,0.00372163736212322
377,-0.06590449899137471
378,0.11629668953701583
379,-0.09276000984111682
380,0.05251377953789654
381,-0.02599152834991822
382,-0.09745217769677764
383,-0.03287537448134076
384,-0.03934505755243395
385,0.04689029270111944
386,0.08073719487026532
387,-0.040580235544729226
388,0.11083800604145783
389,0.06866541292862657
390,0.08861091664728732
391,-0.03999235582335989
392,0.042510021053329156
393,0.08390151485105696
394,0.0070652820080090994
395,-0.14823499997889528
396,-0.06863276534642923
397,-0.055564342493848395
398,0.09875445037467306
399,0.03990230283254739
400,0.08540280691069227
401,-0.11171113469046168
402,0.013348246113508322
403,0.0985190358169824
404,-0.12795807130174144
405,-0.0967935746871883
406,0.13500559708506965
407,-0.011177384775896693
408,0.013111274454494004
409,0.07794270247683727
410,-0.03657838088246981
411,0.05007797410325235
412,0.0008627258238864677
413,0.0689862093241308
414,-0.019352763604669726
415,-0.042420268577145565
416,-0.12309563517674627
417,-0.015811063749474774
418,0.02256106563160476
419,0.03895846145262294
420,-0.06888596642137482
421,0.09708421226694994
422,0.1512027120617869
423,0.03243770298164064
424,-0.021873673699879692
425,0.00911216923705166
426,0.09128365965215063
427,0.07576819243157254
428,0.11421645995634383
429,-0.05036397617163235
430,0.023758396059992526
431,-0.004013378587764904
432,0.04336173247756081
433,0.044854247811507375
434,-0.03282467900502206
435,0.08246528813631548
436,-0.036644981428387374
437,-0.17351973102120122
438,0.019259168806821825
439,0.034976538667986584
440,0.025772855857311483
441,-0.04987021516808335
442,0.05024793724759152
443,0.1689801007805792
444,0.12580229306114288
445,0.02657324905792041
446,0.09311203491750603
447,0.06714260732963695
448,-0.052888740367949466
449,-0.06692553667263407
450,-0.06252742088726967
451,-0.16311175438039272
452,-0.013908875256110953
453,0.10301947965395164
454,0.09187416526082015
455,0.04812294532841643
456,-0.038597508461743674
457,0.1428146960319834
458,0.091227226282864
459,0.03616683646401492
460,0.08934133928570909
461,0.05220594916512558
462,0.09945458581726516
463,-0.05543780047959196
464,-0.05298184008192067
465,0.01750115182167103
466,-0.03510325594727251
467,-0.006572502039048522
468,0.07493690284176113
469,0.044554601500886915
470,-0.0758499204782053
471,-0.016027513753411216
472,0.04875817311734916
473,0.10169657757871925
474,-0.09244466270963475
475,0.06475475050355764
476,0.042280202656145655
477,-0.07654071164779658
478,-0.031422484729878214
479,-0.013576958519863735
480,-0.14319095798803136
481,-0.0422917316556779
482,-0.005508547412807402
483,-0.07887482585523847
484,-0.004897712279415767
485,0.004670551663127076
486,-0.049041974348102535
487,0.05329455185440493
488,0.08394018940662168
489,-0.08522056664484767
490,-0.046457699030092114
491,-0.035331446131632055
492,0.04757477189417389
493,0.0661239726355407
494,-0.026613870050257893
495,-0.025940837528314553
496,-0.21721352192030516
497,0.05120138042226674
498,-0.03692555718490137
499,-0.05702755082594402
500,0.029543371804137103
501,-0.06303143189307575
502,0.0020675354137177915
503,-0.002049025817815714
504,-0.24061376253246722
505,-0.003238864963768351
506,0.04160471816961123
507,0.10323493036390557
508,0.018984776061673814
509,-0.028050688175820904
510,-0.07143982264870039
511,-0.00033689071251122304
512,0.016578464700001738
513,-0.08061572309902756
514,-0.0522407555052396
515,0.04387819972378609
516,0.18522325371425113
517,0.019969927804354082
518,0.18318519826113586
519,0.05983284598540617
520,-0.0973070355642191
521,0.04240767534008347
522,0.07195442131811139
523,0.04267141482140255
524,0.07452142365309938
525,0.061722654296574
526,-0.009890123880022361
527,0.06738074276240458
528,-0.04847094853165079
529,-0.051238695793481615
530,0.003611501009394613
531,-0.002180487662089947
532,0.004461184532262186
533,-0.01879614748134678
534,0.07919451156583614
535,-0.02920969531672446
536,0.09231759122409502
537,0.029826977762708484
538,-0.00424299833241229
539,-0.07043617018955778
540,-7.305007942054464e-05
541,-0.08851562471215557
542,0.03918547547654555
543,-0.020157593395351253
544,-0.031047611141002435
545,0.027368634084936894
546,-0.0042882005741045615
547,-0.09198556108467876
548,-0.1230180085702261
549,-0.04426274986245293
550,0.012180072092441763
551,0.1362105907299521
552,0.027459816025929507
553,0.06064374301373715
554,-0.1224566249683536
555,-0.1799726041569578
556,-0.11489205829519533
557,0.022759589975591854
558,0.1481307785407528
559,-0.09981773642424549
560,0.0009626405218613465
561,0.028249616765270102
562,0.03738806938469752
563,-0.08983243506682853
564,-0.024354230971938923
565,-0.03666890063184425
566,0.07553486282375776
567,0.07125924773624048
568,0.0028164644930024907
569,0.017023296675763855
570,-0.03283781224366422
571,-0.18476894304879457
572,-0.04448986778262298
573,0.05395940057777859
574,-0.0383404496279669
575,0.10823459997705354
576,0.13497830547343997
577,-0.12041092384679258
578,0.08657715428829799
579,-0.0090406075526977
580,-0.05305502911330251
581,0.09254389976979316
582,0.03303206211828727
583,-0.08522511114063835
584,-0.010080673258641232
585,-0.03036892556311227
586,0.03244980185107291
587,0.05249083482420677
588,-0.11003367211371323
589,-0.11037030533780948
590,-0.032114238380735544
591,0.13911333842018409
592,-0.03457478866369243
593,0.11659216000701106
594,0.06545598175809966
595,-0.022003857933534154
596,-0.10988568601096399
597,0.028105192024235948
598,-0.01276731927501823
599,0.027122586050756403
600,-0.05872696176653472
601,0.0219552154368223
602,-0.01815761993049786
603,0.012514877815330006
604,0.10940025570260467
605,-0.04848572106320703
606,0.0790774878600547
607,0.07743562914744184
608,-0.004142142663955545
609,-0.03194344940914007
610,-0.029013579697352493
611,0.1030727191105626
612,-0.0818818464470088
613,0.13933866801081196
614,-0.04538517308783738
615,0.08542794908199891
616,0.11806892405241604
617,0.09986632245015087
618,0.044937007055598444
619,0.0032616276741600503
620,0.06984424561407829
621,-0.06432182211585974
622,0.07212111130283233
623,-0.05153630220614003
624,-0.014709135761723974
625,0.01694765451362601
626,0.07328168629607185
627,-0.06526132345760216
628,-0.05292637973364159
629,0.039745658316375665
630,0.028294156775018398
631,-0.012267353524890945
632,0.006940980372448474
633,-0.06665641677678935
634,0.2109605406037267
635,0.05633996689578083
636,-0.1397800062715313
637,-0.0033512572920193495
638,-0.0454196268328671
639,0.011513622108298316
640,0.01477968272013272
641,-0.07332423344796635
642,0.053815492945206045
643,0.09649803505056405
644,-0.11175112456638117
645,-0.09317766224416066
646,0.08691014308159348
647,-0.216629004455221
648,0.024529204102295976
649,-0.08916547878341763
650,-0.018034748118138738
651,0.10014117270299766
652,-0.015955229715001296
653,-0.11202438435308698
654,0.15192277306819357
655,0.012937606388288697
656,0.13780697877130393
657,-0.002150007427365569
658,0.03854598970724152
659,0.07143104356422986
660,-0.00849281358235926
661,-0.06743662497464825
662,0.07577527525956634
663,0.0770059555841539
664,-0.1149237171813896
665,-0.08047376737965978
666,0.05276440488555495
667,-0.07058146343450955
668,0.10477397326194227
669,0.0631598644475385
670,-0.08348894379533228
671,0.12274819477835941
672,0.099509000439642
673,-0.05664885438219003
674,-0.2390708548805915
675,-0.016551385808917463
676,0.13096280879518413
677,-0.01592354472906407
678,-0.04354783159867004
679,0.05806621215017144
680,-0.004360763798048728
681,0.02718867345274703
682,0.11242716283352586
683,-0.138518136123997
684,0.051976009993955824
685,0.08957971561907235
686,0.0279382502262229
687,0.020274916202477872
688,0.017260749894765892
689,0.0066320034307917886
690,-0.10228315291329684
691,-0.03002712069544855
692,-0.09161929569924018
693,-0.012881098689025094
694,0.09154967824241947
695,-0.05209574034147904
696,0.0073963136255156825
697,0.15448077945682676
698,0.06748306701048232
699,-0.008699007375398193
700,0.0015929354907776305
701,0.011425407650627634
702,0.03630812383850385
703,-0.05680428048047295
704,0.08801967866467958
705,-0.13310916793904518
706,0.025891155378425096
707,0.012566681710282634
708,0.03244482487231959
709,0.07008061457462575
710,0.028527474387248064
711,0.08424063898973011
712,-0.06810080436191049
713,0.11554653646566129
714,0.021037171804116378
715,0.03420062321380904
716,0.0017390915139905982
717,0.007614072882892564
718,-0.04534255244462537
719,-0.1263526566030593
720,-0.08127470058340108
721,0.04566415791364202
722,0.005122277362717198
723,0.07115154753765757
724,-0.11041397896180383
725,0.15299453915054564
726,0.07695286858435568
727,0.020386807291656817
728,-0.0927137748658019
729,0.03591372278288263
730,0.06706495770943555
731,0.09677631125728509
732,0.057414243578023966
733,-0.0816672833426147
734,0.00742046506083735
735,0.06823522916429794
736,-0.018814556436083513
737,0.08356481909654287
738,-0.0012138035065217823
739,-0.08431512552952075
740,0.003747390776519588
741,-0.01071927975734921
742,0.05280684936569907
743,-0.03066818666858223
744,0.13616473177442928
745,-0.07255454885641432
746,-0.06347630642745913
747,-0.10115165081287356
748,0.07418193390110545
749,0.09735536702375414
750,-0.040584453656629604
751,-0.020698668801200026
752,-0.05015666837123128
753,-0.04680186230486599
754,-0.10425591965716885
755,0.04647511864606585
756,-0.032124789058140035
757,-0.22593514664549932
758,-0.008561123551598243
759,-0.00029975285975206156
760,0.021019546651083493
761,0.06653308319508675
762,0.02420902845163775
763,0.023952018111522894
764,-0.13077985660381092
765,0.10724255056305791
766,-0.003037262526770529
767,0.10894826185404216
768,0.07304357931196298
769,0.09396159315862876
770,-0.028711850413957962
771,0.10847282207701486
772,-0.19697165439700257
773,-0.09781807741762269
774,0.047187927006593244
775,-0.08592721940018555
776,-0.05155408074125062
777,0.0030481372623395175
778,0.029565598571323515
779,-0.028354424943269008
780,-0.03288740414371652
781,-0.16662990585856383
782,-0.15139439332268814
783,0.07112383668349706
784,-0.01899857312582723
785,0.01437962661928155
786,-0.07789346087211793
787,-0.05099334876366085
788,-0.11582496438199794
789,-0.019335519445352778
790,-0.010840915673471174
791,-0.13158456453111833
792,0.032199258807530884
793,0.03602562549334842
794,0.03296993879420418
795,-0.08214760543250826
796,0.0195388197475313
797,-0.020853326149491674
798,0.10754239459057763
799,-0.019491976941506117
800,-0.11938938652129882
801,-0.0016127616931116417
802,0.04240227288156487
803,-0.007856161136604978
804,0.07356561588707355
805,0.13086318793000695
806,0.08228974644608777
807,-0.0016936200634261045
808,0.0010210348513203238
809,-0.044952114390131526
810,0.09801945917671656
811,-0.03136296400801711
812,-0.02467858569140788
813,-0.0596069955197259
814,-0.011168989218714731
815,0.048081512645803015
816,0.09116592566561954
817,-0.014059051459939131
818,0.09006333521371573
819,0.09273582476115699
820,0.10168987756219339
821,-0.09552741840001461
822,-0.07119145328340523
823,-0.06492241387935249
824,0.11819411198884197
825,-0.16191383010772487
826,-0.04484763002557879
827,-0.014541896660870968
828,0.002437889030306284
829,0.09948962418057372
830,0.04929372043176067
831,0.06946547778745996
832,-0.0276829193389449
833,-0.04679503534704468
834,-0.08297623853102071
835,0.08988462318104395
836,-0.12051586735575709
837,-0.04725990283507281
838,-0.01663823851780627
839,-0.052823238109537235
840,0.0070948158432095065
841,-0.026144266773442948
842,0.05212187981704183
843,0.02799532609800981
844,0.07227256905633417
845,-0.05939043783215375
846,-0.056450346233848925
847,0.04497736041773759
848,-0.1621110263035536
849,0.03657394423183005
850,0.018806090676929094
851,-0.12044714372909532
852,0.11335510970032195
853,-0.006136953452669958
854,-0.010691424227578072
855,-0.07367166179924597
856,0.07516723649342341
857,-0.05356144175380731
858,-0.0019451107755221742
859,0.037353933096026
860,0.10933615093416471
861,-0.1224850209372686
862,0.03917361419341442
863,-0.031248364485138985
864,-0.02503259028815391
865,0.05121926278626712
866,-0.04720350114188851
867,-0.07708558297713275
868,0.08129514446658537
869,-0.03679376122172742
870,0.0005236591846227157
871,0.08149353473650586
872,0.02650689861377417
873,-0.01836218173198534
874,0.03807153612152553
875,0.03713478455443947
876,0.15898807705805623
877,-0.06277608334539717
878,-0.01719721564618043
879,0.12841536307366164
880,0.10572664242098259
881,0.0662671319215036
882,-0.010568565732436086
883,0.02648547285116362
884,0.03283073535889286
885,-0.030566976202410195
886,0.08808412345236116
887,-0.040940049985569105
888,-0.020583018944184933
889,0.04335392850888364
890,0.046445362478436364
891,-0.039634913051984855
892,-0.04221750599680968
893,0.11356984716799237
894,-0.011483068762555226
895,-0.019527452938039258
896,-0.06146151592808072
897,0.1476538574968518
898,-0.050482479674923864
899,-0.02537648915160412
900,-0.00019183560064703342
901,-0.11517848602350844
902,-0.05743005851372726
903,-0.13420356937954342
904,0.09453872479433809
905,-0.0579384158894346
906,-0.00037517321079996724
907,-0.17881029898147177
908,-0.04803992336769236
909,-0.04123948126199187
910,0.1656467147526956
911,-0.08806967268933402
912,-0.0013002552248409516
913,-0.03955947161254195
914,0.05427648432784404
915,-0.02087172021839173
916,-0.07175519293225655
917,0.06691429261968232
918,0.058887502449212176
919,-0.11075236552810122
920,-0.0700347862651011
921,-0.13704670093450194
922,-0.06282717139358576
923,0.04175270289782518
924,-0.021723973961283616
925,-0.1073931962554365
926,0.012299578832862174
927,0.15892898808418396
928,-0.05928730830880899
929,0.12086585494208316
930,0.08589415471366241
931,0.04872625946690762
932,-0.027758571818816524
933,-0.01944322936085685
934,0.12972556719619932
935,-0.0778260469192747
936,-0.0481096177417184
937,-0.040129953020394155
938,-0.041090661216786506
939,-0.10315604809981035
940,-0.08550724591259787
941,-0.008020862185673855
942,-0.054349146546454785
943,-0.10633521592854137
944,0.0758171722117541
945,-0.023111252489690037
946,-0.07597788525873767
947,-0.09896754557485735
948,0.01884429711711688
949,0.00834232644100108
950,0.03299425371600273
951,0.01642952400268438
952,0.07884415709031442
953,-0.06816491107796088
954,0.10339899755604437
955,-0.04640785158335031
956,-0.040122531833185815
957,0.09011440755228087
958,0.08419389540585759
959,0.034227120678133216
960,-0.08012706600495378
961,0.03435689900684691
962,0.058986776158362314
963,-0.011788078575283634
964,-0.048731962222137326
965,0.0021247923458751206
966,-0.012124967214314664
967,0.008759674061006112
968,0.04685898359141524
969,-0.01908728514008251
970,0.03647854243857512
971,0.06333059038045438
972,0.07981377654648628
973,-0.014051860525474719
974,-0.05560577324193472
975,0.028518930868131925
976,0.05688415382543752
977,0.12928877866661237
978,-0.1007875094652067
979,0.15885723231402127
980,-0.054767579782507986
981,-0.046957573509681994
982,-0.1038615729705106
983,0.03349139625102608
984,0.006267337354496111
985,-0.07111061385411141
986,-0.020592874350087748
987,0.04909496417809571
988,-0.009394250667317638
989,0.025270818945972606
990,-0.055679965048845426
991,-0.04426880349642284
992,-0.08027702237116488
993,-0.016828558918558195
994,-0.10197823520385119
995,-0.012952935864643134
996,0.003654101976169527
997,0.12601121808197915
998,-0.008325605101678818
999,0.030069021744769303
1000,0.0031236940076204422
1001,-0.01617803989005326
1002,0.14186606369362623
1003,0.08573939753977669
1004,0.06495971189093258
1005,-0.025223345021858107
1006,0.0641638466953939
1007,0.008673311566497088
1008,0.01973334007581873
1009,-0.17081595298106306
1010,-0.05006160896611428
1011,0.09443206453177816
1012,0.07928408368774298
1013,0.014387340489272482
1014,0.035349902795655364
1015,-0.016851574640422223
1016,0.03449416411098727
1017,0.1268687759708916
1018,0.007681876137845878
1019,0.04950811760694357
1020,-0.08579593568633281
1021,-0.0014357936616144484
1022,0.019395187612937348
1023,-0.012450052840238368
1024,-0.04925280604237853
1025,0.08806201477906556
1026,0.13110874439970255
1027,0.030190860474537146
1028,0.09508621076648183
1029,-0.08368722543930554
1030,0.12222816443649423
1031,0.03648948960774709
1032,-0.0950316162938162
1033,0.10944744685270337
1034,0.05176642944709675
1035,-0.012942274655792896
1036,0.009459876323331756
1037,0.05299900397850854
1038,-0.12071371222760602
1039,0.047910363623421715
1040,-0.14477572969063635
1041,0.014291245188474966
1042,-0.07774557377651481
1043,0.05905809139378913
1044,0.0020650235404855444
1045,-0.03020171158332205
1046,-0.017553876769607235
1047,0.022303437036240104
1048,-0.029262614829237532
1049,0.03267409979787533
1050,-0.05424064473906545
1051,0.08070584138938322
1052,0.15849960201170404
1053,0.1584813337072845
1054,-0.04432978055214354
1055,0.03279337721364761
1056,-0.0027110964644737057
1057,-0.08489116454798928
1058,-0.03477136606882145
1059,-0.041247010343911095
1060,0.05800304473960319
1061,-0.03223792666298292
1062,-0.0575193162247202
1063,-0.009175449136717473
1064,0.10300592828862412
1065,0.08616133772416817
1066,0.038518381441265515
1067,-0.0648350683280399
1068,-0.17247798756294336
1069,0.11801323108817852
1070,-0.00048212658281815424
1071,0.13206711317510023
1072,-0.0025772757032049287
1073,0.001818340051756212
1074,0.015062552591663836
1075,0.012490995052125808
1076,0.10555685937805226
1077,-0.20239297172003698
1078,0.06620211401462311
1079,-0.04216217610547782
1080,-0.08054076041170863
1081,-0.06672247027714406
1082,-0.030458842551382592
1083,0.10228336809869054
1084,0.02002895437350319
1085,-0.10323592668230255
1086,-0.02819917320909493
1087,-0.005441022149831831
1088,0.011036554191289294
1089,-0.08581806332668401
1090,0.15445292589815762
1091,-0.0003301564322855388
1092,0.07378909231928965
1093,-0.02958298422482078
1094,0.11891105396972362
1095,-0.13303729944605905
1096,0.10137639778084245
1097,-0.028282001885694186
1098,0.007888680305027929
1099,-0.04939553549410547
1100,0.03224295682808648
1101,0.07495099278626174
1102,0.05326637252528085
1103,-0.23372251339939104
1104,0.02367080013267797
1105,0.11025035405147171
1106,0.01595523997730372
1107,0.011359618102133373
1108,0.057640060190069314
1109,-0.00537362898022653
1110,-0.028884577451528975
1111,0.07775013849287002
1112,0.041879622706888664
1113,0.1032721873316183
1114,0.01208054720898169
1115,-0.0296947258241812
1116,-0.11028093616550733
1117,-0.07576194254068958
1118,0.1068732442460329
1119,0.12990925570981782
1120,0.04094984082446135
1121,0.07667104616669479
1122,0.0194338806267072
1123,0.037428609691395165
1124,-0.1292190396162002
1125,0.14510190261315092
1126,-0.05372227494065557
1127,0.08380575196776652
1128,-0.016525906463889517
1129,0.036471106770375405
1130,0.10727745030711566
1131,-0.0936734024069639
1132,0.03119064592563081
1133,0.14649841824281482
1134,0.011368853389944034
1135,0.04697792579110727
1136,0.050774878395889456
1137,0.0036050358975688035
1138,0.08620040548926555
1139,0.037327623838854934
1140,0.03642463176732541
1141,0.135403158161246
1142,-0.02029718415943857
1143,0.044578436571781954
1144,0.06075623981173861
1145,-0.07822625359988944
1146,0.07411062813318817
1147,0.04587862326110159
1148,-0.05066040194118013
1149,0.005307014817916539
1150,-0.08456251865626627
1151,0.04056998729839367
1152,-0.010347431995808731
1153,-0.005805549576973434
1154,0.030579940221335422
1155,0.04759023654079925
1156,0.003179201268231291
1157,-0.11840118881556039
1158,0.022793294728268743
1159,0.024473781050192323
1160,-0.07343509668970155
1161,0.005770984343936192
1162,0.09719697340522801
1163,-0.09847202437503666
1164,0.04446736083134961
1165,-0.020617220378030654
1166,-0.007184910368462111
1167,0.10359694470273739
1168,-0.033101718877940445
1169,-0.10144890074567361
1170,0.05354293291168777
1171,0.038129591012647596
1172,0.014426212861096355
1173,0.01606375726962342
1174,-0.056693180948069244
1175,-0.0007899956637842931
1176,0.0023348734175119845
1177,-0.0045305985593768194
1178,0.05045599784616009
1179,0.0808900676690194
1180,-0.0265603030519867
1181,-0.18035655678054544
1182,-0.014154505409399332
1183,0.038497739267455644
1184,-0.021635141219339377
1185,-0.051345192193742395
1186,0.11777904279833812
1187,-0.10840420567286516
1188,-0.05715073569623491
1189,-0.06637417988975794
1190,0.06585007490757444
1191,-0.16484657539817785
1192,-0.0031329267241467784
1193,-0.1426073698839522
1194,0.014655968370403283
1195,-0.06955169436560649
