iso,YEAR,CO2_t,flights,months_obs,ets_covered,co2_per_flight,ln_co2,ln_flights,ln_intensity,post2012,did,year_x,gdp_pc,air_psgr,air_freight,tourism,ets_eur
EE,2017,155601.13,18595,9,1,8.36790158644797,11.955051152910855,9.830648006359171,2.124403146551685,1,1,2017.0,20851.5223496861,13103.0,,6145000.0,5.8
EE,2018,213064.83,25734,12,1,8.279506878060154,12.26935176457875,10.155568353744936,2.113783410833815,1,1,2018.0,23618.1361254581,62802.0,0.0,6033000.0,15.5
EE,2019,210027.185,25001,12,1,8.400751369945201,12.254992253702321,10.12667110305036,2.1283211506519626,1,1,2019.0,24021.2501413306,857.0,0.0,6103000.0,24.9
EE,2020,84706.77,12015,12,1,7.050084893882647,11.346950806607728,9.39391114817057,1.9530396584371585,1,1,2020.0,23933.9939421065,,,1695000.0,24.8
EE,2021,147359.39145,14101,12,1,10.450279515637188,11.900629721798197,9.55400099583723,2.346628725960966,1,1,2021.0,27951.1659277744,,,,53.6
EE,2022,197140.04565,20398,12,1,9.66467524512207,12.19166964678073,9.923192135810464,2.2684775109702664,1,1,2022.0,28340.3826549406,,,,81.0
EE,2023,188218.40110000002,20085,12,1,9.37109291013194,12.145358275530242,9.907728546793383,2.2376297287368585,1,1,2023.0,30264.0064885057,,,,83.0
EE,2024,208991.61186,21852,12,1,9.563958075233389,12.250049395500383,9.992047729515608,2.2580016659847755,1,1,2024.0,31428.3547816104,,,,65.0
EE,2025,218107.61865999998,22248,12,1,9.803470813556274,12.292743883537431,10.010007395913801,2.2827364876236302,1,1,,,,,,74.0
EL,2010,3158160.602,225386,12,1,14.012230582201202,14.965500328109435,12.325569766857553,2.6399305612518824,0,0,,,,,,14.0
EL,2011,3188671.312,215362,12,1,14.80610001764471,14.975114871379468,12.280075612171009,2.695039259208458,0,0,,,,,,13.0
EL,2012,2800071.6799999997,200035,12,1,13.997908765965954,14.845155574817758,12.20624763021946,2.638907944598298,1,1,,,,,,7.0
EL,2013,2847160.033,197388,12,1,14.424179955215108,14.861832575779793,12.192926613860159,2.6689059619196343,1,1,,,,,,4.5
EL,2014,3235885.691,218167,12,1,14.832150100611,14.98981323237097,12.293016103546696,2.696797128824274,1,1,,,,,,6.0
EL,2015,3328575.859,231869,12,1,14.355415596737814,15.018055100509773,12.353927835998265,2.6641272645115075,1,1,,,,,,7.7
EL,2016,3571061.77,245063,12,1,14.572015236898267,15.088373524102703,12.40927059932845,2.6791029247742544,1,1,,,,,,5.4
EL,2017,3941553.0,260382,12,1,15.13757863446782,15.18708536604906,12.469905062503384,2.7171803035456734,1,1,,,,,,5.8
EL,2018,4388453.964,284257,12,1,15.438332086808767,15.29448755081459,12.557634037518886,2.736853513295706,1,1,,,,,,15.5
EL,2019,4430024.401,286473,12,1,15.464020696540336,15.30391565013256,12.565399569858288,2.7385160802742714,1,1,,,,,,24.9
EL,2020,1577288.234,133773,12,1,11.790781652500877,14.271217622864912,11.803899612591199,2.467318010273712,1,1,,,,,,24.8
EL,2021,2916142.3951,211085,12,1,13.815014781249259,14.885772203257247,12.2600161749404,2.6257560283168457,1,1,,,,,,53.6
EL,2022,4348100.84995,285783,12,1,15.214693840956249,15.285249721514965,12.562988060553417,2.7222616609615478,1,1,,,,,,81.0
EL,2023,4631250.4061,308838,12,1,14.99572722948601,15.34833745571344,12.640572146556686,2.7077653091567537,1,1,,,,,,83.0
EL,2024,5110166.81912,332012,12,1,15.3915124125634,15.446742607267383,12.71292639182374,2.7338162154436434,1,1,,,,,,65.0
EL,2025,5369558.33636,344993,12,1,15.564253003278328,15.496256216614723,12.751279405952582,2.7449768106621413,1,1,,,,,,74.0
ES,2010,16873651.167,954691,12,1,17.674463430575965,16.641263860683782,13.769143006896545,2.8721208537872385,0,0,2010.0,30658.7422282912,52847712.6083233,1235.86488460144,93744000.0,14.0
ES,2011,18001418.444,973353,12,1,18.494234305539717,16.705961115200132,13.78850209085168,2.917459024348455,0,0,2011.0,31824.6219134777,52736140.9250126,1313.29316795807,99187000.0,13.0
ES,2012,16501495.804,874937,12,1,18.860210282568914,16.61896158954979,13.681907162747628,2.9370544268021637,1,1,2012.0,28456.4438151477,48089178.327112,1131.85052008716,98128000.0,7.0
ES,2013,16145538.682,815064,12,1,19.808921363230372,16.597154326870307,13.61102191674723,2.9861324101230746,1,1,2013.0,29228.846559842,48056735.818,957.997754181,103231000.0,4.5
ES,2014,16756800.986,855219,12,1,19.593578938260258,16.6343147628428,13.659112855471435,2.975201907371365,1,1,2014.0,29707.765509467,53069339.0,962.636446,107144000.0,6.0
ES,2015,17172874.265,880593,12,1,19.50148850263402,16.65884161927146,13.6883508231466,2.9704907961248614,1,1,2015.0,25982.4416197775,60564041.0,1035.487113,109834000.0,7.7
ES,2016,19082929.614,945322,12,1,20.186697880722125,16.764304755908476,13.759280889177678,3.005023866730799,1,1,2016.0,26755.6061149398,66674868.0,1068.160640636,115561000.0,5.4
ES,2017,20363390.711,998551,12,1,20.392940081177624,16.829249273649076,13.814060507148563,3.0151887665005104,1,1,2017.0,28381.3425596906,71598374.0,1078.63356,121717000.0,5.8
ES,2018,21313937.641,1052504,12,1,20.250695143201355,16.87487176602919,13.866682645006511,3.00818912102268,1,1,2018.0,30602.4212881113,80706703.0,1118.73285,124456000.0,15.5
ES,2019,22036524.183000002,1075966,12,1,20.480688221560907,16.9082118248667,13.888729420691613,3.01948240417509,1,1,2019.0,29786.5245689007,88237165.272,1191.466578,126170000.0,24.9
ES,2020,8111303.208,463454,12,1,17.501851765223734,15.908769104674086,13.046462414187005,2.8623066904870815,1,1,2020.0,27233.9426461608,26557077.999,494.260587847,36410000.0,24.8
ES,2021,10986702.202399999,644253,12,1,17.05339703874099,16.212196208773953,13.375846785081185,2.836349423692767,1,1,2021.0,30799.4775937775,43440479.727,850.819356,,53.6
ES,2022,18543182.225,994788,12,1,18.640335654430896,16.73561274441973,13.810284928112456,2.9253278163072753,1,1,2022.0,30319.4987196616,80908169.2,956.252026,,81.0
ES,2023,20790653.4694,1080322,12,1,19.244867242729484,16.850014091249797,13.892769702811224,2.9572443884385717,1,1,2023.0,33493.2225409111,94101520.461,1130.88259932,,83.0
ES,2024,23260597.09674,1159647,12,1,20.05834283772562,16.962271375264432,13.963626206425932,2.9986451688385016,1,1,2024.0,35326.7683069278,,,,65.0
ES,2025,24573663.63756,1199817,12,1,20.48117641070263,17.017185843579345,13.99767960312892,3.019506240450422,1,1,,,,,,74.0
FI,2010,1925566.012,135888,12,1,14.170243229718592,14.470730514692816,11.819586296019791,2.6511442186730254,0,0,2010.0,46506.2919016566,8685772.86832543,728.823996721215,3670000.0,14.0
FI,2011,2260888.229,150890,12,1,14.983684995692226,14.631268315717094,11.924306373507697,2.7069619422093965,0,0,2011.0,51060.3242589767,9508050.0,740.085265,4192000.0,13.0
FI,2012,2094724.976,135795,12,1,15.425641415368755,14.554932826348564,11.818901674577651,2.7360311517709124,1,1,2012.0,47551.6740841369,10731828.4925915,690.866320824715,4226000.0,7.0
FI,2013,2095731.044,126779,12,1,16.53058506534994,14.555412997487231,11.750200692127605,2.805212305359626,1,1,2013.0,49691.0145200739,10467321.0,660.802462,2797000.0,4.5
FI,2014,2121358.446,124040,12,1,17.102212560464366,14.56756721785374,11.728359373214385,2.839207844639355,1,1,2014.0,50073.7760815871,10992792.0,667.07538,2731000.0,6.0
FI,2015,2093593.792,118943,12,1,17.60165618825824,14.554392664966317,11.686399665743908,2.8679929992224094,1,1,2015.0,42560.3456767103,13035848.0,713.484,2622000.0,7.7
FI,2016,2176118.952,115193,12,1,18.8910693531725,14.593053550905045,11.654364261508839,2.9386892893962067,1,1,2016.0,43451.2562442158,13754228.0,761.85394,2789000.0,5.4
FI,2017,2269421.341,121787,12,1,18.634348009229228,14.635035441101984,11.710028896213519,2.925006544888465,1,1,2017.0,46085.0174739036,12209646.0,852.01263,3180000.0,5.8
FI,2018,2510109.037,134028,12,1,18.72824362819709,14.735836751200289,11.805804012328826,2.9300327388714615,1,1,2018.0,49654.2497035329,13364839.0,957.63859,3224000.0,15.5
FI,2019,2675334.307,135788,12,1,19.70228817715851,14.79958490508301,11.81885012495929,2.9807347801237207,1,1,2019.0,48358.1807773701,14610547.0,1067.31511,3290000.0,24.9
FI,2020,972781.264,54790,12,1,17.754722832633693,13.787914530140144,10.91126297453246,2.8766515556076837,1,1,2020.0,48828.6846862799,3500299.0,480.37919,896000.0,24.8
FI,2021,923714.8587,54695,12,1,16.888469854648505,13.736158708518227,10.909527576553891,2.826631131964336,1,1,2021.0,53099.1351400148,2805555.0,750.28925,,53.6
FI,2022,1761737.05155,91605,12,1,19.231887468478796,14.381810841396401,11.425241134325345,2.956569707071057,1,1,2022.0,50440.560224974,9040754.0,788.58557,,81.0
FI,2023,2085231.8214,98218,12,1,21.230648367916267,14.55039059235815,11.494944776934279,3.055445815423871,1,1,2023.0,52864.6931581216,10794518.0,816.39281,,83.0
FI,2024,2199418.89584,102149,12,1,21.53147750677931,14.603703745183346,11.534187810672643,3.0695159345107035,1,1,2024.0,53155.5451165897,,,,65.0
FI,2025,2352871.94134,107030,12,1,21.983293855367652,14.671147242658572,11.58086444797842,3.090282794680151,1,1,,,,,,74.0
FR,2010,19226350.474,954327,12,1,20.14650164356662,16.771792316610583,13.768761658994732,3.003030657615851,0,0,2010.0,40694.8211697025,60864422.1135135,5079.71814764909,189826000.0,14.0
FR,2011,20144640.632,1003384,12,1,20.076701075560305,16.818448837381702,13.81888884512082,2.9995599922608798,0,0,2011.0,43929.7840873812,64185339.3411299,5068.76226392762,196595000.0,13.0
FR,2012,19686718.809,989630,12,1,19.8930093156028,16.795454794220014,13.805086414879817,2.990368379340198,1,1,2012.0,40863.5814412333,64683769.0243213,4626.15380961188,197522000.0,7.0
FR,2013,19858179.876000002,964881,12,1,20.58096270524552,16.80412656464725,13.779760056654895,3.0243665079923554,1,1,2013.0,42669.1795111893,63925151.0,4327.126,204410000.0,4.5
FR,2014,20104843.886,947917,12,1,21.209498179692947,16.81647133334927,13.762022224661578,3.0544491086876904,1,1,2014.0,43148.0459288416,63434263.0,4151.293,206599000.0,6.0
FR,2015,20413982.672,953060,12,1,21.41940976643653,16.831730649115986,13.7674331397311,3.0642975093848857,1,1,2015.0,36702.4323733379,65039503.0,4098.31,203302000.0,7.7
FR,2016,20482330.232,968707,12,1,21.143989082354107,16.835073132522407,13.783717471567783,3.0513556609546217,1,1,2016.0,37024.2157133669,65362743.0,4155.407,203042000.0,5.4
FR,2017,21087941.047,977856,12,1,21.56548719545618,16.864211920709522,13.793117698912386,3.071094221797136,1,1,2017.0,38687.1626407164,68316473.0,4260.597,207274000.0,5.8
FR,2018,21763341.497,984017,12,1,22.116834868706537,16.89573752960568,13.79939845230792,3.09633907729776,1,1,2018.0,41418.1766484844,70188028.0,4443.789,211998000.0,15.5
FR,2019,22402052.039,994637,12,1,22.52284204086516,16.92466312151336,13.810133125455618,3.114529996057742,1,1,2019.0,40408.2848574751,71289277.0,4522.586,217877000.0,24.9
FR,2020,9992358.954,489000,12,1,20.434271889570553,16.117331254281606,13.10011776845701,3.0172134858245965,1,1,2020.0,39169.8606000707,24956343.0,2467.943,117109000.0,24.8
FR,2021,11908935.0737,619785,12,1,19.214622931661786,16.292799522866936,13.337127922687651,2.955671600179285,1,1,2021.0,43725.0999521245,32000528.0,4107.03,,53.6
FR,2022,18007905.5719,851892,12,1,21.138718959562947,16.706321417879924,13.655215037213273,3.0511063806666505,1,1,2022.0,40988.6396406579,59323269.0,4090.1,,81.0
FR,2023,20404817.793,889670,12,1,22.935265652432925,16.8312815972551,13.698605886433151,3.132675710821947,1,1,2023.0,44700.1384177544,64644716.0,4301.69,,83.0
FR,2024,21434659.37028,904858,12,1,23.688423344082718,16.880519766601733,13.715533304293668,3.1649864623080637,1,1,2024.0,46103.0840855884,,,,65.0
FR,2025,22211444.62746,925174,12,1,24.0078564977615,16.916118237765247,13.737737106912558,3.1783811308526873,1,1,,,,,,74.0
GB,2010,30924065.069000002,1134414,12,1,27.259946605912834,17.24704524357887,13.941626776009658,3.3054184675692135,0,0,2010.0,39778.3220528565,101515720.193399,6082.73941307418,30398000.0,14.0
GB,2011,32285405.505,1158688,12,1,27.86376099950979,17.290125844131087,13.962798888497591,3.3273269556334957,0,0,2011.0,42295.9273835322,111598546.141229,6280.25098328964,31886000.0,13.0
GB,2012,31521016.71,1140771,12,1,27.63132715505566,17.266165078461658,13.947214907561692,3.3189501708999645,1,1,2012.0,42688.3263728372,115419920.565667,6243.54285285133,32221000.0,7.0
GB,2013,31770440.562,1138241,12,1,27.911875044037245,17.27404687338279,13.94499464629118,3.3290522270916076,1,1,2013.0,43607.6636827371,118605866.0,6031.574712,33567000.0,4.5
GB,2014,32937270.555,1153671,12,1,28.549968366197987,17.310115418169485,13.958459590082162,3.3516558280873245,1,1,2014.0,47746.9810645521,124901676.052681,5974.825151208,35337000.0,6.0
GB,2015,33698371.787,1184206,12,1,28.456511609466595,17.332960079229572,13.984583065778681,3.3483770134508895,1,1,2015.0,45256.040227057,131512994.0,5423.17313862741,36792000.0,7.7
GB,2016,35698534.672,1238375,12,1,28.826918075704047,17.390620200305232,14.029310594275332,3.3613096060299013,1,1,2016.0,41258.5374285695,143781714.0,5512.672996428,39129000.0,5.4
GB,2017,36416012.186000004,1267852,12,1,28.7226049933273,17.41051913110121,14.052834687924186,3.357684443177027,1,1,2017.0,40918.0520870944,151159067.0,5915.641,41080000.0,5.8
GB,2018,36993445.279,1260154,12,1,29.356289214651543,17.426251300293142,14.046744493681356,3.3795068066117877,1,1,2018.0,43704.3162296687,165388610.0,6198.37,40283000.0,15.5
GB,2019,37299134.186,1253100,12,1,29.76548893623813,17.434480672173056,14.041131039153376,3.393349633019679,1,1,2019.0,43160.6843971799,142392528.0,5851.19,40857000.0,24.9
GB,2020,14983683.713,496848,12,1,30.15748018106141,16.52247241456774,13.11603942329164,3.4064329912761,1,1,2020.0,40815.1255364787,30237827.0,3667.467,11101000.0,24.8
GB,2021,13836848.2834,505768,12,1,27.358093599041457,16.442845757032618,13.133833345103529,3.30901241192909,1,1,2021.0,47695.6491523474,26631932.0,4097.09,,53.6
GB,2022,27683027.19865,992342,12,1,27.8966598195481,17.136330046847004,13.80782308491612,3.3285069619308825,1,1,2022.0,47034.7795621476,95908282.0,4019.826,,81.0
GB,2023,33526943.089900002,1115122,12,1,30.06571755368471,17.32785994488271,13.924474373931107,3.403385570951602,1,1,2023.0,49919.6896621586,118945920.0,4413.895,,83.0
GB,2024,35779556.00006,1153255,12,1,31.024843594920466,17.392887226802397,13.958098936984047,3.4347882898183495,1,1,2024.0,53341.3131094262,,,,65.0
GB,2025,36440510.75262,1168322,12,1,31.19046868296582,17.411191646520702,13.971079089307707,3.440112557212994,1,1,,,,,,74.0
GE,2014,225618.92500000002,12644,12,0,17.843951676684593,12.326602682499036,9.444938073335509,2.881664609163528,1,0,,,,,,6.0
GE,2015,237980.22,13301,12,0,17.891904368092625,12.379942839956149,9.495594499353297,2.8843483406028536,1,0,,,,,,7.7
GE,2016,281780.257,14851,12,0,18.97382378291024,12.548882815665905,9.605822482030945,2.9430603336349597,1,0,,,,,,5.4
GE,2017,380245.834,20126,12,0,18.893264135943554,12.84857325411149,9.909767790493278,2.938805463618211,1,0,,,,,,5.8
GE,2018,466842.204,23879,12,0,19.55032472046568,13.053746586618736,10.080754690582811,2.9729918960359245,1,0,,,,,,15.5
GE,2019,479477.899,23600,12,0,20.316860127118645,13.080453080481119,10.069001991013701,3.0114510894674185,1,0,,,,,,24.9
GE,2020,194808.639,6518,12,0,29.887793648358393,12.179773017256508,8.782322859397507,3.3974501578590006,1,0,,,,,,24.8
GE,2021,374273.8616,14409,12,0,25.975006010132557,12.832743058699625,9.575608290332934,3.257134768366691,1,0,,,,,,53.6
GE,2022,491275.0525,20432,12,0,24.0443937206343,13.104759438320754,9.92485757827232,3.179901860048432,1,0,,,,,,81.0
GE,2023,519901.00045,25436,12,0,20.43957385005504,13.161393688682324,10.143920772387299,3.017472916295025,1,0,,,,,,83.0
GE,2024,718147.05508,31594,12,0,22.73048854466038,13.484429639148365,10.360722508129042,3.1237071310193225,1,0,,,,,,65.0
GE,2025,927534.99392,36906,12,0,25.132363136617354,13.740285802045795,10.516129418436423,3.2241563836093725,1,0,,,,,,74.0
HR,2010,359275.002,40129,12,1,8.953001619776222,12.791843396509213,10.599854543937271,2.1919888525719426,0,0,2010.0,13729.7472872883,1577226.0,1.516001,49006000.0,14.0
HR,2011,355439.863,41308,12,1,8.604625326813208,12.781111352171948,10.628811464791294,2.152299887380654,0,0,2011.0,14691.591757962,1812519.0,1.67474,49969000.0,13.0
HR,2012,361891.581,41151,12,1,8.794235401326821,12.799099945948827,10.625003507146516,2.174096438802309,1,1,2012.0,13507.6349882758,1872799.0,1.738189,47185000.0,7.0
HR,2013,385548.865,41625,12,1,9.262435195195195,12.862423221410321,10.636456227282745,2.2259669941275755,1,1,2013.0,14135.0903485872,1716702.0,1.47223,48345000.0,4.5
HR,2014,399297.911,43755,12,1,9.125766449548623,12.897463061382231,10.686361170969931,2.211101890412299,1,1,2014.0,14186.7712230471,1756070.0,0.97639,51168000.0,6.0
HR,2015,421299.088,45321,12,1,9.295891264535204,12.951098283236544,10.721525780211834,2.229572503024708,1,1,2015.0,12283.8750299177,1782666.0,0.77532,55858000.0,7.7
HR,2016,478474.951,50910,12,1,9.398447279512865,13.078359139497575,10.837814646896382,2.2405444926011926,1,1,2016.0,12820.1872746645,1875433.0,0.65658,57587000.0,5.4
HR,2017,578254.166,56686,12,1,10.201004939491233,13.267768784564058,10.94528254564742,2.322486238916639,1,1,2017.0,13901.6498657787,2057804.0,0.58275,59238000.0,5.8
HR,2018,672881.302,59465,12,1,11.315585672244177,13.419324221600563,10.993143183161346,2.426181038439217,1,1,2018.0,15460.4560798984,2093577.0,0.52979,57668000.0,15.5
HR,2019,709589.345,62567,12,1,11.34127167676251,13.472441694363082,11.043993261542806,2.4284484328202773,1,1,2019.0,15563.7354996625,2108591.0,0.4406,60021000.0,24.9
HR,2020,190212.493,26778,12,1,7.103312159235193,12.155897110427423,10.195335933857326,1.960561176570098,1,1,2020.0,14807.5559227544,608458.0,0.17935,21608000.0,24.8
HR,2021,347692.0989,41903,12,1,8.297546688781232,12.759072593837848,10.643112702392486,2.1159598914453612,1,1,2021.0,17788.7601163765,767762.0,0.14853,,53.6
HR,2022,579154.22835,57599,12,1,10.054935473706141,13.269324091292141,10.961260485422166,2.3080636058699757,1,1,2022.0,18465.531473659,1404393.0,0.19011,,81.0
HR,2023,623447.571,61805,12,1,10.087332270851872,13.343019952354908,11.031739546321923,2.3112804060329846,1,1,2023.0,22183.4982258492,1670012.0,0.14608,,83.0
HR,2024,730763.697,68289,12,1,10.701045512454423,13.501845426554246,11.131503978415498,2.370341448138747,1,1,2024.0,24049.9441746337,,,,65.0
HR,2025,775653.03674,71313,12,1,10.876741081429753,13.561460581575382,11.174833917973366,2.386626663602016,1,1,,,,,,74.0
HU,2010,698950.208,55899,12,1,12.503805220129161,13.457334785488472,10.931301769895523,2.5260330155929487,0,0,2010.0,13189.8433874768,12477063.1762511,5.60895570713066,39904000.0,14.0
HU,2011,718074.107,57940,12,1,12.393408819468416,13.484328055796178,10.967163271323342,2.517164784472837,0,0,2011.0,14211.460557822,13729553.5346856,5.85295,41304000.0,13.0
HU,2012,586950.537,47266,12,1,12.418028540600009,13.282695831205304,10.763546499940231,2.519149331265073,1,1,2012.0,12950.1594488143,12289555.0764284,0.467678756906942,43565000.0,7.0
HU,2013,581691.1799999999,45572,12,1,12.76422320723251,13.273694967329028,10.727048771818007,2.5466461955110216,1,1,2013.0,13739.4620151401,13926540.0,0.0,43611000.0,4.5
HU,2014,621494.198,47364,12,1,13.121657756946203,13.339881854410647,10.765617725450847,2.5742641289597987,1,1,2014.0,14352.501883174,16482060.0,,45984000.0,6.0
HU,2015,687044.067,49734,12,1,13.814373808662083,13.440153713252144,10.81444408281958,2.6257096304325636,1,1,2015.0,12782.9412577973,20043787.0,,48345000.0,7.7
HU,2016,764073.124,52040,12,1,14.682419754035356,13.546418775610437,10.859767932626442,2.6866508429839953,1,1,2016.0,13215.8605277789,21399963.0,,52890000.0,5.4
HU,2017,839095.527,55818,12,1,15.032704987638397,13.640079837132475,10.929851676996613,2.710228160135862,1,1,2017.0,14736.1668157258,26066294.0,,54962000.0,5.8
HU,2018,1008883.623,62601,12,1,16.116094359515024,13.824354953734243,11.044536531401494,2.7798184223327485,1,1,2018.0,16605.0570511887,31226848.0,0.0,57667000.0,15.5
HU,2019,1102381.928,66418,12,1,16.597638110150864,13.912983785783501,11.103723383065155,2.809260402718347,1,1,2019.0,17012.8598553199,39803373.0,0.0,61397000.0,24.9
HU,2020,414433.074,27568,12,1,15.033120792222867,12.934666778518682,10.224410958767711,2.7102558197509707,1,1,2020.0,16386.9308821258,14597294.0,,31641000.0,24.8
HU,2021,479874.2237,31917,12,1,15.035066694864804,13.081279314588844,10.370894062184476,2.7103852524043686,1,1,2021.0,19030.628130329,20127200.0,,,53.6
HU,2022,882030.1544,54701,12,1,16.12457092923347,13.68998152306664,10.909637269778615,2.7803442532880247,1,1,2022.0,18428.028825614,41287305.0,133.284359,,81.0
HU,2023,1033389.4894000001,59378,12,1,17.40357521977837,13.848354723891298,10.99167906637632,2.8566756575149768,1,1,2023.0,22208.6509820466,55613579.0,145.08106,,83.0
HU,2024,1391522.2551199999,68869,12,1,20.205350086686316,14.145908853438584,11.139961428322973,3.00594742511561,1,1,2024.0,23305.4482514359,,,,65.0
HU,2025,1819504.98414,73809,12,1,24.651532796000488,14.414075035321614,11.20923595437263,3.2048390809489833,1,1,,,,,,74.0
IE,2010,1971479.337,116839,12,1,16.873469791764737,14.49429475139275,11.668552197752282,2.82574255364047,0,0,2010.0,48623.9666422487,84784226.0,138.475121701,7134000.0,14.0
IE,2011,1977296.087,115350,12,1,17.141708599913308,14.497240856745753,11.655726263601899,2.8415145931438532,0,0,2011.0,52613.8540355689,89956333.5096866,123.452121701029,7630000.0,13.0
IE,2012,1882159.637,112054,12,1,16.79689825441305,14.447930418590763,11.626736176940854,2.82119424164991,1,1,2012.0,49335.8408099555,92637189.1903926,123.110099893906,7550000.0,7.0
IE,2013,1966353.793,113858,12,1,17.270229522738852,14.491691519246867,11.642707336919567,2.848984182327299,1,1,2013.0,52537.6108648692,93408036.0,118.253832,8260000.0,4.5
IE,2014,2122124.071,119462,12,1,17.76400923306156,14.567928065344093,11.690753608151843,2.8771744571922495,1,1,2014.0,57214.5379785709,98449140.0,126.164748,8813000.0,6.0
IE,2015,2387507.022,125516,12,1,19.021535278370884,14.68576029248453,11.740188519467651,2.945571773016878,1,1,2015.0,64250.1385181257,115928738.0,138.58,9528000.0,7.7
IE,2016,2641198.241,135913,12,1,19.43300671017489,14.786743251317173,11.819770254136726,2.9669729971804477,1,1,2016.0,64129.5571542383,134065078.0,118.207,10100000.0,5.4
IE,2017,2959927.555,139591,12,1,21.204286486951165,14.900675351338572,11.846471997318094,3.0542033540204767,1,1,2017.0,72161.4047531385,153944513.0,154.38504,10338000.0,5.8
IE,2018,3231984.881,145519,12,1,22.21005422659584,14.988607020703766,11.88806194126075,3.100545079443015,1,1,2018.0,80804.1123164826,167598633.0,168.7117,10926000.0,15.5
IE,2019,3304912.457,148320,12,1,22.282311603290182,15.010920542868698,11.907127380799682,3.1037931620690156,1,1,2019.0,81827.6688873996,170161848.0,174.5404,10951000.0,24.9
IE,2020,1229807.352,55176,12,1,22.288809482383645,14.022368090691476,10.918283355111127,3.1040847355803485,1,1,2020.0,86514.0706108754,54582262.0,131.775022,,24.8
IE,2021,1253407.7523999999,56516,12,1,22.177927532026327,14.041376601850121,10.942279062885698,3.0990975389644233,1,1,2021.0,103783.446284479,74065210.0,86.36447,,53.6
IE,2022,2807242.1117000002,131819,12,1,21.296187284837544,14.847713104456663,11.789185048475675,3.0585280559809873,1,1,2022.0,105190.685952731,169377735.0,128.63663,,81.0
IE,2023,3198597.5075,149425,12,1,21.406039869499747,14.978222992791434,11.914549873692454,3.063673119098978,1,1,2023.0,106818.917130804,192528432.0,430.49445,,83.0
IE,2024,3264177.84494,151244,12,1,21.582197276850653,14.99851848038938,11.926649705684747,3.0718687747046327,1,1,2024.0,112894.953240805,,,,65.0
IE,2025,3498937.2296,161376,12,1,21.681893401744993,15.067969831663332,11.991492324876452,3.0764775067868793,1,1,,,,,,74.0
IS,2010,173535.728,15605,12,1,11.120520858699136,12.06413878224144,9.65534665470488,2.40879212753656,0,0,,,,,,14.0
IS,2011,209660.054,17593,12,1,11.917242880691184,12.25324270756639,9.775256374639046,2.477986332927343,0,0,,,,,,13.0
IS,2012,215714.682,20327,12,1,10.612224233777734,12.2817118968202,9.919705330558962,2.362006566261237,1,1,,,,,,7.0
IS,2013,241903.238,20564,12,1,11.763433086948066,12.3962930822051,9.931297253175396,2.4649958290297045,1,1,,,,,,4.5
IS,2014,280265.616,20594,12,1,13.609090803146547,12.543493061059085,9.932755050216697,2.610738010842389,1,1,,,,,,6.0
IS,2015,354257.891,21865,12,1,16.202053098559343,12.777780432534195,9.992642463847021,2.7851379686871747,1,1,,,,,,7.7
IS,2016,497460.077,23826,12,1,20.878875052463695,13.117270585124622,10.078532700359306,3.0387378847653155,1,1,,,,,,5.4
IS,2017,659085.412,26130,12,1,25.223322311519325,13.398608413583913,10.170839358514659,3.2277690550692544,1,1,,,,,,5.8
IS,2018,764995.494,28096,12,1,27.227914792141227,13.547625222595247,10.243382496434844,3.3042427261604037,1,1,,,,,,15.5
IS,2019,516600.534,23027,12,1,22.434556564033524,13.155025193325109,10.04442271945762,3.110602473867489,1,1,,,,,,24.9
IS,2020,128665.12,12280,12,1,10.477615635179152,11.76496833898122,9.415727201701133,2.3492411372800865,1,1,,,,,,24.8
IS,2021,263262.83675,18071,12,1,14.568249501964475,12.480908191390462,9.802063722398165,2.6788444689922977,1,1,,,,,,53.6
IS,2022,418503.7195,22887,12,1,18.285652095075807,12.944441056566317,10.038324342758338,2.9061167138079784,1,1,,,,,,81.0
IS,2023,486221.96955,23217,12,1,20.942497719343585,13.094420526083523,10.052640047938569,3.041780478144954,1,1,,,,,,83.0
IS,2024,541799.14162,23825,12,1,22.740782439454357,13.202650624320322,10.078490728522404,3.12415989579792,1,1,,,,,,65.0
IS,2025,522998.659,23670,12,1,22.095422855935784,13.167334178990236,10.071963702508029,3.0953704764822056,1,1,,,,,,74.0
IT,2010,12364209.652,869383,12,1,14.221821282449739,16.330316538738714,13.675539043630446,2.654777495108269,0,0,2010.0,35856.8625485539,32645164.0,784.96985,73225000.0,14.0
IT,2011,12445506.572,877792,12,1,14.178195485946558,16.3368701978168,13.685164942501416,2.651705255315383,0,0,2011.0,38432.3742820019,33923370.5051058,760.26837,75866000.0,13.0
IT,2012,11950238.636,832765,12,1,14.35007311306311,16.296261805682153,13.632506768502527,2.663755037179627,1,1,2012.0,34854.3949441965,31072962.155732,795.11615,76293000.0,7.0
IT,2013,11624536.354,782343,12,1,14.858618731170344,16.268628625115443,13.570048542288117,2.698580082827326,1,1,2013.0,35701.6746002376,27846220.0,892.930674,76762000.0,4.5
IT,2014,12104894.517,787505,12,1,15.371197029860129,16.30912043431385,13.576624998868118,2.7324954354457325,1,1,2014.0,36028.3494022349,27193939.0,989.179882,77694000.0,6.0
IT,2015,12323740.211000001,787371,12,1,15.651757825726374,16.32703805855116,13.57645482673987,2.7505832318112917,1,1,2015.0,30639.8829751432,28603919.0,945.2649666,81068000.0,7.7
